After After IN O O O
it it PRP O O O
is is VBZ O I-V B-VP
supposed supposed VBN O I-V B-VP
to to TO O O B-VP
convey convey VB O I-V B-VP
the the DT O O B-NP
idea idea NN O O I-NP
of of IN O O O
a a DT O O B-NP
dragon dragon NN O O I-NP
bringing bringing VBG O I-V B-VP
good good JJ O O B-NP
luck luck NN O O I-NP
to to IN O O O
the the DT O O B-NP
world world NN O O I-NP
. . . O O O

-LRB- -LRB- -LRB- O None B-NP
photo photo NN O None B-NP
by by IN O None O
Hsueh Hsueh NNP B-PERSON None B-NP
Chi Chi NNP I-PERSON None I-NP
- - HYPH I-PERSON None I-NP
kuang kuang NNP I-PERSON None I-NP
-RRB- -RRB- -RRB- O None O

p. p. NN O None B-NP
93 93 CD B-CARDINAL None I-NP

The The DT B-WORK_OF_ART O B-NP
" " `` I-WORK_OF_ART O I-NP
Information Information NNP I-WORK_OF_ART O I-NP
Dragon Dragon NNP I-WORK_OF_ART O I-NP
, , , O O O
" " '' O O O
which which WDT O O B-SBAR
has has VBZ O I-V B-VP
a a DT O O B-NP
lively lively JJ O O I-NP
cartoon cartoon NN O O B-ADJP
- - HYPH O O I-ADJP
like like JJ O O I-ADJP
appearance appearance NN O O O
, , , O O O
presents presents VBZ O I-V B-VP
another another DT O O B-NP
side side NN O O I-NP
of of IN O O O
dragons dragons NNS O O B-NP
. . . O O O

It It PRP O O O
's 's VBZ O I-V B-VP
a a DT O O B-NP
favorite favorite JJ O O I-NP
of of IN O O O
children children NNS O O B-NP
. . . O O O

-LRB- -LRB- -LRB- O None B-NP
photo photo NN O None B-NP
by by IN O None O
Jimmy Jimmy NNP B-PERSON None B-NP
Lin Lin NNP I-PERSON None I-NP
-RRB- -RRB- -RRB- O None O

p. p. NN O None B-NP
93 93 CD B-CARDINAL None I-NP

The The DT B-WORK_OF_ART O O
" " `` I-WORK_OF_ART O O
Nine Nine NNP I-WORK_OF_ART O O
Dragon Dragon NNP I-WORK_OF_ART O O
Lanterns Lanterns NNPS I-WORK_OF_ART O O
" " '' I-WORK_OF_ART O O
- - , O O O
each each DT O O O
striking striking VBG O I-V B-VP
a a DT O O B-NP
different different JJ O O I-NP
pose pose NN O O I-NP
- - , O O O
lend lend VBP O I-V B-VP
an an DT O O B-NP
imperial imperial JJ O O I-NP
aura aura NN O O I-NP
to to IN O O O
the the DT O O B-NP
main main JJ O O I-NP
gate gate NN O O I-NP
of of IN O O O
the the DT B-FAC O B-NP
CKS CKS NNP I-FAC O I-NP
Memorial Memorial NNP I-FAC O I-NP
. . . O O O

-LRB- -LRB- -LRB- O None B-NP
photo photo NN O None B-NP
by by IN O None O
Jimmy Jimmy NNP B-PERSON None B-NP
Lin Lin NNP I-PERSON None I-NP
-RRB- -RRB- -RRB- O None O

p. p. NN O None B-NP
95 95 CD B-CARDINAL None I-NP

Butterflies Butterflies NNS O O B-NP
, , , O O O
flying flying VBG O I-V B-NP
birds birds NNS O O I-NP
, , , O O O
swimming swimming VBG O I-V B-NP
fish fish NNS O O I-NP
, , , O O O
and and CC O O O
peacocks peacocks NNS O O B-NP
. . . O O O

These These DT O O O
may may MD O O B-VP
not not RB O O I-VP
have have VB O I-V B-VP
the the DT O O B-NP
flash flash NN O O I-NP
of of IN O O O
the the DT O O B-NP
large large JJ O O I-NP
electrically electrically RB O O B-ADJP
lit lit VBN O I-V I-ADJP
lanterns lanterns NNS O O O
found found VBN O I-V B-VP
at at IN O O O
the the DT B-FAC O B-NP
CKS CKS NNP I-FAC O I-NP
Memorial Memorial NNP I-FAC O I-NP
, , , O O O
but but CC O O O
the the DT O O B-NP
traditional traditional JJ O O I-NP
handmade handmade JJ O O I-NP
lanterns lanterns NNS O O I-NP
at at IN O O O
the the DT B-FAC O B-NP
Lungshan Lungshan NNP I-FAC O I-NP
Temple Temple NNP I-FAC O I-NP
have have VBP O I-V B-VP
an an DT O O B-NP
enduring enduring VBG O I-V I-NP
beauty beauty NN O O I-NP
all all PDT O O B-ADJP
their their PRP$ O O I-ADJP
own own JJ O O I-ADJP
. . . O O O

-LRB- -LRB- -LRB- O None B-NP
photo photo NN O None B-NP
by by IN O None O
Pu Pu NNP B-PERSON None B-NP
Hua Hua NNP I-PERSON None I-NP
- - HYPH I-PERSON None I-NP
chih chih NNP I-PERSON None I-NP
-RRB- -RRB- -RRB- O None O

Big Big JJ O None B-NP
Managers Managers NNS O None I-NP
on on IN O None O
Campus Campus NN O None B-NP

In In IN O O O
recent recent JJ B-DATE O B-NP
years years NNS I-DATE O I-NP
, , , O O O
advanced advanced JJ O O B-NP
education education NN O I-V I-NP
for for IN O O O
professionals professionals NNS O O B-NP
has has VBZ O I-V B-VP
become become VBN O I-V B-VP
a a DT O O B-NP
hot hot JJ O O I-NP
topic topic NN O O I-NP
in in IN O O O
the the DT O O B-NP
business business NN O O I-NP
community community NN O O I-NP
. . . O O O

With With IN O O O
this this DT O O B-NP
trend trend NN O O I-NP
, , , O O O
suddenly suddenly RB O O O
the the DT O O B-NP
mature mature JJ O O I-NP
faces faces NNS O O I-NP
of of IN O O O
managers managers NNS O O B-NP
boasting boasting VBG O I-V B-VP
an an DT O O B-NP
average average NN O O I-NP
of of IN O O O
over over IN O O B-NP
ten ten CD B-DATE O I-NP
years years NNS I-DATE O I-NP
of of IN O O O
professional professional JJ O O B-NP
experience experience NN O O I-NP
have have VBP O I-V B-VP
flooded flooded VBN O I-V B-VP
in in RB O O I-VP
among among IN O O I-VP
the the DT O O B-NP
young young JJ O O I-NP
people people NNS O O I-NP
populating populating VBG O I-V B-VP
university university NN O O B-NP
campuses campuses NNS O O I-NP
. . . O O O

In In IN O O O
order order NN O O B-NP
to to TO O O B-VP
attract attract VB O I-V B-VP
this this DT O O B-NP
group group NN O O I-NP
of of IN O O O
seasoned seasoned VBN O I-V B-NP
adults adults NNS O O I-NP
pulling pulling VBG O I-V B-VP
in in RB O O I-VP
over over IN O O B-NP
NT$ NT$ $ B-MONEY O I-NP
1 1 CD I-MONEY O I-NP
million million CD I-MONEY O I-NP
a a DT O O O
year year NN O O O
back back RB O O O
to to IN O O O
the the DT O O B-NP
ivory ivory NN O O I-NP
tower tower NN O O I-NP
, , , O O O
universities universities NNS O O O
have have VBP O I-V B-VP
begun begun VBN O I-V B-VP
to to TO O O B-VP
establish establish VB O I-V B-VP
executive executive JJ O O B-NP
MBA MBA NNP B-WORK_OF_ART O I-NP
-LRB- -LRB- -LRB- O O I-NP
EMBA EMBA NNP B-WORK_OF_ART O I-NP
-RRB- -RRB- -RRB- O O I-NP
programs programs NNS O O I-NP
. . . O O O

In In IN O O O
response response NN O I-V B-NP
, , , O O O
each each DT O O O
year year NN O O O
over over IN O O B-NP
1000 1000 CD B-CARDINAL O I-NP
mature mature JJ O O I-NP
professionals professionals NNS O O I-NP
looking looking VBG O I-V B-VP
to to TO O O B-VP
recharge recharge VB O I-V B-VP
their their PRP$ O O B-NP
minds minds NNS O O I-NP
and and CC O O O
retool retool VB O I-V B-VP
their their PRP$ O O B-NP
know know NN O O I-NP
- - HYPH O O I-NP
how how NN O O I-NP
compete compete VBP O I-V B-VP
for for IN O O I-VP
a a DT O O B-NP
precious precious JJ O O I-NP
few few JJ O O I-NP
openings openings NNS O O I-NP
in in IN O O O
executive executive NN O O B-NP
degree degree NN O O I-NP
programs programs NNS O O I-NP
at at IN O O O
top top JJ O O B-NP
institutions institutions NNS O O I-NP
such such JJ O O O
as as IN O O O
National National NNP B-ORG O B-NP
Taiwan Taiwan NNP I-ORG O I-NP
University University NNP I-ORG O I-NP
-LRB- -LRB- -LRB- O O B-NP
NTU NTU NNP B-ORG O I-NP
-RRB- -RRB- -RRB- O O I-NP
and and CC O O O
National National NNP B-ORG O B-NP
Chengchi Chengchi NNP I-ORG O I-NP
University University NNP I-ORG O I-NP
. . . O O O

What What WP O O O
brings brings VBZ O I-V B-VP
these these DT O O B-NP
accomplished accomplished VBN O I-V I-NP
business business NN O O I-NP
professionals professionals NNS O O I-NP
back back RB O O O
to to IN O O O
the the DT O O B-NP
classroom classroom NN O O I-NP
? ? . O O O

What What WDT O O O
knowledge knowledge NN O O O
do do VBP O I-V O
they they PRP O O O
seek seek VB O I-V B-VP
that that WDT O O O
can can MD O O B-VP
not not RB O O I-VP
be be VB O I-V B-VP
found found VBN O O B-VP
in in IN O O O
society society NN O O B-NP
at at IN O O O
large large JJ O O B-ADJP
? ? . O O O

And And CC O O O
what what WDT O O O
effect effect NN O O O
does does VBZ O I-V O
their their PRP$ O O O
return return NN O I-V O
have have VBP O I-V B-VP
on on IN O O O
campus campus NN O O B-NP
? ? . O O O

Morris Morris NNP B-PERSON O B-NP
Chang Chang NNP I-PERSON O I-NP
, , , O O O
chairman chairman NN O O B-NP
of of IN O O O
TSMC TSMC NNP B-ORG O B-NP
and and CC O O O
a a DT O O B-NP
leading leading VBG O I-V I-NP
light light NN O O I-NP
of of IN O O O
Taiwan Taiwan NNP B-GPE O B-NP
's 's POS O O I-NP
high high JJ O O O
- - HYPH O O O
tech tech NN O O O
industry industry NN O O O
, , , O O O
is is VBZ O I-V B-VP
the the DT O O B-NP
hottest hottest JJS O O I-NP
university university NN O O I-NP
lecturer lecturer NN O O I-NP
around around RB O O O
. . . O O O

Two Two CD B-DATE O B-NP
years years NNS I-DATE O I-NP
ago ago RB I-DATE O O
, , , O O O
National National NNP B-ORG O O
Chiaotung Chiaotung NNP I-ORG O O
University University NNP I-ORG O O
invited invited VBD O I-V B-VP
Chang Chang NNP B-PERSON O B-NP
, , , O O O
one one CD B-CARDINAL O B-NP
of of IN O O O
the the DT O O B-NP
Taiwan Taiwan NNP B-GPE O I-NP
IT IT NN O O I-NP
sector sector NN O O I-NP
's 's POS O O I-NP
most most RBS O O B-ADJP
prominent prominent JJ O O I-ADJP
success success NN O O O
stories stories NNS O O O
, , , O O O
to to TO O O B-VP
lecture lecture VB O I-V B-VP
to to IN O O I-VP
students students NNS O O B-NP
in in IN O O O
its its PRP$ O O B-NP
MBA MBA NNP B-WORK_OF_ART O I-NP
program program NN O O I-NP
for for IN O O O
top top JJ O O B-NP
managers managers NNS O O I-NP
, , , O O O
single single RB O O O
- - HYPH O O O
handedly handedly RB O O O
raising raising VBG O I-V B-VP
awareness awareness NN O O B-NP
of of IN O O O
executive executive JJ O O B-NP
MBA MBA NNP B-WORK_OF_ART O I-NP
-LRB- -LRB- -LRB- O O I-NP
EMBA EMBA NNP B-WORK_OF_ART O I-NP
-RRB- -RRB- -RRB- O O I-NP
programs programs NNS O O I-NP
. . . O O O

This This DT B-DATE O O
year year NN I-DATE O O
, , , O O O
Acer Acer NNP B-ORG O O
Group Group NNP I-ORG O O
chairman chairman NN O O O
Stan Stan NNP B-PERSON O O
Shih Shih NNP I-PERSON O O
will will MD O O B-VP
be be VB O I-V B-VP
a a DT O O B-NP
guest guest NN O O I-NP
lecturer lecturer NN O O I-NP
at at IN O O O
the the DT O O B-NP
university university NN O O I-NP
. . . O O O

The The DT O O B-NP
crush crush NN O O I-NP
of of IN O O O
business business NN O O B-NP
professionals professionals NNS O O I-NP
fighting fighting VBG O I-V B-VP
for for IN O O I-VP
a a DT O O B-NP
spot spot NN O O I-NP
in in IN O O O
the the DT O O B-NP
MBA MBA NNP B-WORK_OF_ART O I-NP
program program NN O O I-NP
at at IN O O O
Taiwan Taiwan NNP B-GPE O B-NP
's 's POS O O I-NP
most most RBS O O B-ADJP
illustrious illustrious JJ O O I-ADJP
institution institution NN O O O
of of IN O O O
higher higher JJR O O B-NP
education education NN O I-V I-NP
- - , B-ORG O B-NP
National National NNP I-ORG O I-NP
Taiwan Taiwan NNP I-ORG O I-NP
University University NNP I-ORG O I-NP
- - , I-ORG O I-NP
ensured ensured VBD O I-V B-VP
that that IN O O B-SBAR
the the DT O O B-NP
acceptance acceptance NN O O I-NP
rate rate NN O O I-NP
for for IN O O O
the the DT O O B-NP
executive executive NN O O I-NP
graduate graduate NN O O I-NP
school school NN O O I-NP
was was VBD O I-V B-VP
even even RB O O B-ADJP
lower lower JJR O O I-ADJP
than than IN O O O
that that DT O O B-NP
for for IN O O O
undergraduates undergraduates NNS O O B-NP
taking taking VBG O I-V B-VP
the the DT O O B-NP
national national JJ O O I-NP
university university NN O O I-NP
entrance entrance NN O O I-NP
examinations examinations NNS O O I-NP
. . . O O O

Various Various JJ O O O
indications indications NNS O O O
demonstrate demonstrate VBP O I-V B-VP
that that IN O O B-SBAR
the the DT O O B-NP
" " `` O O I-NP
back back RB O O I-NP
flow flow NN O I-V I-NP
education education NN O I-V I-NP
" " '' O O I-NP
promoted promoted VBN O I-V B-VP
by by IN O O O
the the DT B-ORG O B-NP
Ministry Ministry NNP I-ORG O I-NP
of of IN I-ORG O O
Education Education NNP I-ORG O B-NP
has has VBZ O I-V B-VP
become become VBN O I-V B-VP
the the DT O O I-VP
hottest hottest JJS O O I-VP
investment investment NN O O I-VP
undertaking undertaking NN O O I-VP
among among IN O O I-VP
Taiwan Taiwan NNP B-GPE O B-NP
's 's POS O O I-NP
universities universities NNS O O O
. . . O O O

Three Three CD B-DATE O B-NP
years years NNS I-DATE O I-NP
ago ago RB I-DATE O O
, , , O O O
in in IN O O O
the the DT O O B-NP
effort effort NN O O I-NP
to to TO O O B-VP
establish establish VB O I-V B-VP
a a DT O O B-NP
greater greater JJR O O I-NP
diversity diversity NN O O I-NP
of of IN O O O
higher higher JJR O O B-ADJP
educational educational JJ O O I-ADJP
avenues avenues NNS O O O
, , , O O O
the the DT B-ORG O B-NP
Ministry Ministry NNP I-ORG O I-NP
of of IN I-ORG O O
Education Education NNP I-ORG O B-NP
-LRB- -LRB- -LRB- O O O
MOE MOE NNP B-ORG O B-NP
-RRB- -RRB- -RRB- O O O
greatly greatly RB O O O
increased increased VBD O I-V B-VP
the the DT O O B-NP
number number NN O O I-NP
of of IN O O O
MA MA NN B-WORK_OF_ART O B-NP
degrees degrees NNS O O I-NP
open open JJ O O B-ADJP
to to IN O O I-ADJP
professionals professionals NNS O O B-NP
in in IN O O O
the the DT O O B-NP
workforce workforce NN O O I-NP
, , , O O O
steadily steadily RB O O O
reducing reducing VBG O I-V B-VP
the the DT O O B-NP
proportion proportion NN O O I-NP
of of IN O O O
regular regular JJ O O B-NP
students students NNS O O I-NP
to to IN O O O
professionals professionals NNS O O B-NP
from from IN O O O
the the DT O O B-NP
previous previous JJ O O I-NP
9 9 CD B-CARDINAL O I-NP
- - HYPH O O I-NP
to to IN O O I-NP
- - HYPH O O I-NP
1 1 CD B-CARDINAL O B-NP
ratio ratio NN O O O
. . . O O O

In In IN O O O
addition addition NN O I-V B-NP
, , , O O O
the the DT O O O
MOE MOE NNP B-ORG O O
allowed allowed VBD O I-V B-VP
universities universities NNS O O I-VP
to to TO O O B-VP
determine determine VB O I-V B-VP
entrance entrance NN O O B-NP
examination examination NN O O I-NP
topics topics NNS O O I-NP
, , , O O O
testing testing VBG O O B-NP
dates dates NNS O O I-NP
and and CC O O I-NP
times times NNS O O I-NP
, , , O O O
and and CC O O O
fee fee NN O O B-NP
structures structures NNS O O I-NP
individually individually RB O O O
to to TO O O B-VP
help help VB O I-V B-VP
them them PRP O O I-VP
find find VB O I-V B-VP
and and CC O O I-VP
obtain obtain VB O I-V I-VP
the the DT O O B-NP
best best JJS O O I-NP
students students NNS O O I-NP
. . . O O O

Always Always RB O O O
in in IN O O O
search search NN O I-V B-NP
of of IN O O O
revenue revenue NN O O B-NP
sources sources NNS O O I-NP
, , , O O O
universities universities NNS O O O
naturally naturally RB O O O
fell fell VBD O I-V B-VP
right right RB O O I-VP
into into IN O O I-VP
line line NN O O B-NP
. . . O O O

Twelve Twelve CD B-CARDINAL O O
institutions institutions NNS O O O
opened opened VBD O I-V B-VP
programs programs NNS O O B-NP
in in IN O O O
1999 1999 CD B-DATE O B-NP
, , , O O O
with with IN O O O
the the DT O O B-NP
number number NN O O I-NP
of of IN O O O
executive executive NN O O B-NP
degree degree NN O O I-NP
programs programs NNS O O I-NP
growing growing VBG O I-V B-VP
to to IN O O I-VP
34 34 CD B-CARDINAL O B-NP
as as RB O O O
of of IN O O O
this this DT B-DATE O B-NP
year year NN I-DATE O I-NP
. . . O O O

And And CC O O O
as as IN O O O
the the DT O O O
supply supply NN O I-V O
has has VBZ O I-V B-VP
grown grown VBN O I-V B-VP
, , , O O O
professionals professionals NNS O O B-NP
looking looking VBG O I-V B-VP
to to TO O O B-VP
recharge recharge VB O I-V B-VP
their their PRP$ O O B-NP
intellectual intellectual JJ O O I-NP
batteries batteries NNS O O I-NP
in in IN O O O
disciplines disciplines NNS O O B-NP
ranging ranging VBG O I-V B-VP
from from IN O O I-VP
Chinese Chinese NNP B-NORP O B-NP
, , , O O O
foreign foreign JJ O O B-NP
languages languages NNS O O I-NP
, , , O O O
and and CC O O O
physics physics NN O O B-NP
to to IN O O O
information information NN O O B-NP
technology technology NN O O I-NP
and and CC O O O
management management NN O I-V B-NP
now now RB O O O
have have VBP O I-V B-VP
a a DT O O B-NP
greater greater JJR O O I-NP
selection selection NN O O I-NP
from from IN O O B-SBAR
which which WDT O O I-SPAR
to to TO O O B-VP
choose choose VB O I-V B-VP
. . . O O O

Management Management NN O I-V B-NP
white white JJ O O B-ADJP
- - HYPH O O I-ADJP
hot hot JJ O O I-ADJP

A A DT O O B-NP
wide wide JJ O O I-NP
range range NN O O I-NP
of of IN O O O
programs programs NNS O O B-NP
is is VBZ O I-V B-VP
available available JJ O O I-VP
, , , O O O
but but CC O O O
popularity popularity NN O O O
varies varies VBZ O I-V B-VP
greatly greatly RB O O I-VP
. . . O O O

Last Last JJ B-DATE O O
year year NN I-DATE O O
, , , O O O
National National NNP B-ORG O B-NP
Taiwan Taiwan NNP I-ORG O I-NP
University University NNP I-ORG O I-NP
of of IN I-ORG O O
Science Science NNP I-ORG O B-NP
and and CC I-ORG O I-NP
Technology Technology NNP I-ORG O I-NP
-LRB- -LRB- -LRB- O O O
NTUST NTUST NNP B-ORG O B-NP
-RRB- -RRB- -RRB- O O O
opened opened VBD O I-V B-VP
the the DT O O B-NP
doors doors NNS O O I-NP
of of IN O O O
five five CD B-CARDINAL O B-NP
of of IN O O O
its its PRP$ O O B-NP
graduate graduate NN O O I-NP
schools schools NNS O O I-NP
to to IN O O O
professionals professionals NNS O O B-NP
in in IN O O O
the the DT O O B-NP
workforce workforce NN O O I-NP
. . . O O O

Among Among IN O O O
them them PRP O O B-NP
, , , O O O
the the DT B-ORG O B-NP
Institute Institute NNP I-ORG O I-NP
of of IN I-ORG O O
Fiber Fiber NNP I-ORG O B-NP
planned planned VBD O I-V B-VP
to to TO O O B-VP
accept accept VB O I-V B-VP
10 10 CD B-CARDINAL O B-NP
students students NNS O O I-NP
, , , O O O
but but CC O O O
only only RB O O O
20 20 CD B-CARDINAL O O
applied applied VBD O I-V B-VP
, , , O O I-VP
resulting resulting VBG O I-V B-VP
in in IN O O I-VP
a a DT O O B-NP
50 50 CD B-PERCENT O I-NP
% % NN I-PERCENT O I-NP
acceptance acceptance NN O O I-NP
rate rate NN O O I-NP
; ; , O O O
meanwhile meanwhile RB O O O
, , , O O O
the the DT B-ORG O B-NP
Institute Institute NNP I-ORG O I-NP
of of IN I-ORG O O
Mechanical Mechanical NNP I-ORG O B-NP
Engineering Engineering NNP I-ORG O I-NP
had had VBD O I-V B-VP
only only RB O O B-NP
30 30 CD B-CARDINAL O I-NP
applicants applicants NNS O O I-NP
for for IN O O O
10 10 CD B-CARDINAL O B-NP
spots spots NNS O O I-NP
. . . O O O

Similarly Similarly RB O O O
, , , O O O
nine nine CD B-CARDINAL O B-NP
graduate graduate NN O O I-NP
institutes institutes NN O O I-NP
at at IN O O O
NTU NTU NNP B-ORG O B-NP
, , , O O O
including including VBG O I-V O
mechanical mechanical JJ O O B-NP
engineering engineering NN O O I-NP
, , , O O O
Three Three NNP B-CARDINAL O B-NP
Principles Principles NNPS O O I-NP
of of IN O O O
the the DT O O B-NP
People People NNPS O O I-NP
, , , O O O
and and CC O O O
biology biology NN O O B-NP
, , , O O O
opened opened VBD O I-V B-VP
degree degree NN O O B-NP
programs programs NNS O O I-NP
to to IN O O O
professionals professionals NNS O O B-NP
last last JJ B-DATE O O
year year NN I-DATE O O
. . . O O O

Expecting Expecting VBG O I-V B-VP
to to TO O O B-VP
accept accept VB O I-V B-VP
167 167 CD B-CARDINAL O B-NP
students students NNS O O I-NP
, , , O O O
they they PRP O O O
attracted attracted VBD O I-V B-VP
a a DT O O B-NP
mere mere JJ O O I-NP
330 330 CD B-CARDINAL O I-NP
- - HYPH O O I-NP
combined combined VBN O I-V I-NP
applicants applicants NNS O O I-NP
. . . O O O

Compared Compared VBN O I-V O
to to IN O O O
the the DT O O B-NP
lukewarm lukewarm JJ O O I-NP
popularity popularity NN O O I-NP
